# Fresnel Simulation Metadata
# ---------------------------
# Layer 0: Air (Espesor Infinito)
# Layer 1: AlN (cubico) | Input: 100.00 nm | Optimized: 80.66 nm
# Layer 2: SiC | Input: 1480.00 nm | Optimized: 1488.88 nm
# Layer 3: Si (Espesor Infinito)
# 
# Wavelength(nm)	Response
8.380000000000000000e+02	2.734051794729890261e+01
8.390000000000000000e+02	2.682139425847201863e+01
8.400000000000000000e+02	2.629245705161601165e+01
8.410000000000000000e+02	2.575674528543741815e+01
8.420000000000000000e+02	2.521737203514173231e+01
8.430000000000000000e+02	2.467751185786726609e+01
8.440000000000000000e+02	2.414038650920980800e+01
8.450000000000000000e+02	2.360924898154960516e+01
8.460000000000000000e+02	2.308736587552854758e+01
8.470000000000000000e+02	2.257799816074212629e+01
8.480000000000000000e+02	2.208438042958862013e+01
8.490000000000000000e+02	2.160969879068716892e+01
8.500000000000000000e+02	2.115706759954171901e+01
8.510000000000000000e+02	2.072950531682712239e+01
8.520000000000000000e+02	2.032990978930925507e+01
8.530000000000000000e+02	1.996103329295745255e+01
8.540000000000000000e+02	1.962545772361594132e+01
8.550000000000000000e+02	1.932557030099140150e+01
8.560000000000000000e+02	1.906353977632851127e+01
8.570000000000000000e+02	1.884129517831161849e+01
8.580000000000000000e+02	1.866050656406595465e+01
8.590000000000000000e+02	1.852256745386165449e+01
8.600000000000000000e+02	1.842857991673408335e+01
8.610000000000000000e+02	1.837934266296482377e+01
8.620000000000000000e+02	1.837534243032586190e+01
8.630000000000000000e+02	1.841674888477729866e+01
8.640000000000000000e+02	1.850341318177263616e+01
8.650000000000000000e+02	1.863487025401348518e+01
8.660000000000000000e+02	1.881034480824633448e+01
8.670000000000000000e+02	1.902876093051365203e+01
8.680000000000000000e+02	1.928875511919806485e+01
8.690000000000000000e+02	1.958869249109442023e+01
8.700000000000000000e+02	1.992668584019267897e+01
8.710000000000000000e+02	2.030061717399568266e+01
8.720000000000000000e+02	2.070816130966221635e+01
